class,split,filename,source_path
Tomate_Mildiou_tardif,train,01235_a617c469-1174-43ab-910f-0c31a09dd0be___RS_Late.B 6085.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01235_a617c469-1174-43ab-910f-0c31a09dd0be___RS_Late.B 6085.JPG
Tomate_Mildiou_tardif,train,00183_15581dd8-f562-4301-856c-30be9302c470___GHLB2 Leaf 70.1.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00183_15581dd8-f562-4301-856c-30be9302c470___GHLB2 Leaf 70.1.JPG
Tomate_Mildiou_tardif,train,01430_c14302ad-0333-4038-8b4f-a4f75049fbaa___RS_Late.B 6939.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01430_c14302ad-0333-4038-8b4f-a4f75049fbaa___RS_Late.B 6939.JPG
Tomate_Mildiou_tardif,train,00067_077c04cc-184d-4efd-bbc3-093cd61bedef___RS_Late.B 5560.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00067_077c04cc-184d-4efd-bbc3-093cd61bedef___RS_Late.B 5560.JPG
Tomate_Mildiou_tardif,train,01870_f91c4442-ad78-4785-b1a4-239b45b56ca1___GHLB2 Leaf 110.1.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01870_f91c4442-ad78-4785-b1a4-239b45b56ca1___GHLB2 Leaf 110.1.JPG
Tomate_Mildiou_tardif,train,01112_96231bbd-d315-48e1-8631-f318b29cb60d___RS_Late.B 7080.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01112_96231bbd-d315-48e1-8631-f318b29cb60d___RS_Late.B 7080.JPG
Tomate_Mildiou_tardif,train,01180_9ed7a670-72d9-4bb7-adcb-6aeb2eecb5db___GHLB Leaf 23.5 Day 12.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01180_9ed7a670-72d9-4bb7-adcb-6aeb2eecb5db___GHLB Leaf 23.5 Day 12.JPG
Tomate_Mildiou_tardif,train,01355_b694de0e-542c-4b7a-b322-30cea130719d___GHLB2 Leaf 8720.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01355_b694de0e-542c-4b7a-b322-30cea130719d___GHLB2 Leaf 8720.JPG
Tomate_Mildiou_tardif,train,00089_0931f7e6-8481-4d03-8fe6-d4ae7637142d___RS_Late.B 4917.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00089_0931f7e6-8481-4d03-8fe6-d4ae7637142d___RS_Late.B 4917.JPG
Tomate_Mildiou_tardif,train,01255_a7f4ecd0-7040-4a9f-830e-7b4572277d2d___GHLB2 Leaf 8937.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01255_a7f4ecd0-7040-4a9f-830e-7b4572277d2d___GHLB2 Leaf 8937.JPG
Tomate_Mildiou_tardif,train,00128_0dc24e61-c636-49e4-9a3d-3aa9a0efb429___GHLB2ES Leaf 69.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00128_0dc24e61-c636-49e4-9a3d-3aa9a0efb429___GHLB2ES Leaf 69.JPG
Tomate_Mildiou_tardif,train,00276_21a75fcc-4cfa-4931-800d-7aefdea77df2___GHLB2 Leaf 8726.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00276_21a75fcc-4cfa-4931-800d-7aefdea77df2___GHLB2 Leaf 8726.JPG
Tomate_Mildiou_tardif,train,01233_a6007dbc-3a2f-4c1e-9ec6-28d7d3a17f28___GHLB_PS Leaf 13 Day 8.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01233_a6007dbc-3a2f-4c1e-9ec6-28d7d3a17f28___GHLB_PS Leaf 13 Day 8.jpg
Tomate_Mildiou_tardif,train,00074_07d7ad48-0740-4cf5-9a26-91fd9296d6b3___RS_Late.B 5464.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00074_07d7ad48-0740-4cf5-9a26-91fd9296d6b3___RS_Late.B 5464.JPG
Tomate_Mildiou_tardif,train,01732_e5f21018-4aac-42f7-a397-a973907ac4ec___GHLB2 Leaf 156.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01732_e5f21018-4aac-42f7-a397-a973907ac4ec___GHLB2 Leaf 156.JPG
Tomate_Mildiou_tardif,train,01534_cdda8dae-ea06-49fd-bdc3-12852b4105b2___GHLB2 Leaf 8843.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01534_cdda8dae-ea06-49fd-bdc3-12852b4105b2___GHLB2 Leaf 8843.JPG
Tomate_Mildiou_tardif,train,01366_b8b5b34a-6856-4c79-9681-047c1aa47ae0___RS_Late.B 6222.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01366_b8b5b34a-6856-4c79-9681-047c1aa47ae0___RS_Late.B 6222.JPG
Tomate_Mildiou_tardif,train,01145_9a1a1ad7-f715-40a5-b136-0e0d1618ef60___RS_Late.B 6120.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01145_9a1a1ad7-f715-40a5-b136-0e0d1618ef60___RS_Late.B 6120.JPG
Tomate_Mildiou_tardif,train,00938_7fe41e8b-a062-4403-97b1-0415e2cf8fc5___RS_Late.B 7055.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00938_7fe41e8b-a062-4403-97b1-0415e2cf8fc5___RS_Late.B 7055.JPG
Tomate_Mildiou_tardif,train,01330_b3094af3-490b-4cbe-806e-dc793a94a4fd___RS_Late.B 6490.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01330_b3094af3-490b-4cbe-806e-dc793a94a4fd___RS_Late.B 6490.JPG
Tomate_Mildiou_tardif,train,01342_b58ce413-a81c-488f-9207-bab53d34d1c4___GHLB2 Leaf 8744.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01342_b58ce413-a81c-488f-9207-bab53d34d1c4___GHLB2 Leaf 8744.JPG
Tomate_Mildiou_tardif,train,00397_335da0b8-a52f-4a2a-8bce-cf98b53b2596___RS_Late.B 6220.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00397_335da0b8-a52f-4a2a-8bce-cf98b53b2596___RS_Late.B 6220.JPG
Tomate_Mildiou_tardif,train,00581_4d6314e5-b280-4872-8eb6-cf4632934ae3___GHLB2 Leaf 81.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00581_4d6314e5-b280-4872-8eb6-cf4632934ae3___GHLB2 Leaf 81.JPG
Tomate_Mildiou_tardif,train,00548_4789c47e-2fcd-4dd5-8a57-818b745c123d___GHLB2 Leaf 8545.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00548_4789c47e-2fcd-4dd5-8a57-818b745c123d___GHLB2 Leaf 8545.JPG
Tomate_Mildiou_tardif,train,01538_ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01538_ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG
Tomate_Mildiou_tardif,train,01807_efe3a784-f4d6-4635-bef8-c81fffeee36b___GHLB2 Leaf 8651.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01807_efe3a784-f4d6-4635-bef8-c81fffeee36b___GHLB2 Leaf 8651.JPG
Tomate_Mildiou_tardif,train,00912_7e322351-379f-4b07-8001-01baf6bf589c___RS_Late.B 7038.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00912_7e322351-379f-4b07-8001-01baf6bf589c___RS_Late.B 7038.JPG
Tomate_Mildiou_tardif,train,01788_ed70dd6e-db68-4cf5-95b6-e25c67be113f___RS_Late.B 4966.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01788_ed70dd6e-db68-4cf5-95b6-e25c67be113f___RS_Late.B 4966.JPG
Tomate_Mildiou_tardif,train,01421_c02d8671-0b42-4fb3-a7c7-5bbb002ca6d3___GHLB2 Leaf 8935.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01421_c02d8671-0b42-4fb3-a7c7-5bbb002ca6d3___GHLB2 Leaf 8935.JPG
Tomate_Mildiou_tardif,train,01221_a58d9924-0f70-44f3-ac76-1c2d7fc238e1___RS_Late.B 5086.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01221_a58d9924-0f70-44f3-ac76-1c2d7fc238e1___RS_Late.B 5086.JPG
Tomate_Mildiou_tardif,train,00849_7538ba25-b6c3-4aca-a3d5-68ab173c93eb___RS_Late.B 5436.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00849_7538ba25-b6c3-4aca-a3d5-68ab173c93eb___RS_Late.B 5436.JPG
Tomate_Mildiou_tardif,train,01166_9cb4cbdd-147f-4cfe-a30a-dd003520f0dc___GHLB2 Leaf 8988.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01166_9cb4cbdd-147f-4cfe-a30a-dd003520f0dc___GHLB2 Leaf 8988.JPG
Tomate_Mildiou_tardif,train,01258_a86c0d90-358b-46b2-8652-c6f60d948e8a___RS_Late.B 6207.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01258_a86c0d90-358b-46b2-8652-c6f60d948e8a___RS_Late.B 6207.JPG
Tomate_Mildiou_tardif,train,01748_e85eea01-1188-4b85-8650-c64536c3a937___RS_Late.B 6754.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01748_e85eea01-1188-4b85-8650-c64536c3a937___RS_Late.B 6754.JPG
Tomate_Mildiou_tardif,train,00750_6560f944-521b-4ed7-981d-39c66953e598___GHLB2 Leaf 8850.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00750_6560f944-521b-4ed7-981d-39c66953e598___GHLB2 Leaf 8850.JPG
Tomate_Mildiou_tardif,train,01014_8a2f5ea2-51e1-493d-93ff-61faa8221754___RS_Late.B 7069.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01014_8a2f5ea2-51e1-493d-93ff-61faa8221754___RS_Late.B 7069.JPG
Tomate_Mildiou_tardif,train,01031_8d58aa38-714a-45b6-b36d-fe52ab36aae8___GHLB Leaf 24.1 Day 12.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01031_8d58aa38-714a-45b6-b36d-fe52ab36aae8___GHLB Leaf 24.1 Day 12.JPG
Tomate_Mildiou_tardif,train,00794_6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00794_6dbef77b-50b6-4d0f-970a-d86f9df2254e___RS_Late.B 6936.JPG
Tomate_Mildiou_tardif,train,00703_5df3ce66-bcba-4633-902e-15aaac6a3f94___GHLB2 Leaf 8842.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00703_5df3ce66-bcba-4633-902e-15aaac6a3f94___GHLB2 Leaf 8842.JPG
Tomate_Mildiou_tardif,train,00403_34ce281a-ca92-4f89-a074-157fcedabf4c___RS_Late.B 5590.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00403_34ce281a-ca92-4f89-a074-157fcedabf4c___RS_Late.B 5590.JPG
Tomate_Mildiou_tardif,train,00685_5c0dc87a-f671-4085-93c5-1454ee859caf___RS_Late.B 6271.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00685_5c0dc87a-f671-4085-93c5-1454ee859caf___RS_Late.B 6271.JPG
Tomate_Mildiou_tardif,train,00010_01527fac-41e4-484c-af41-1ed7bc3b5ce6___RS_Late.B 6134.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00010_01527fac-41e4-484c-af41-1ed7bc3b5ce6___RS_Late.B 6134.JPG
Tomate_Mildiou_tardif,train,01122_97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01122_97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg
Tomate_Mildiou_tardif,train,01406_be2cc67b-7311-47a4-bcf7-bf62bf429533___GHLB2 Leaf 9008.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01406_be2cc67b-7311-47a4-bcf7-bf62bf429533___GHLB2 Leaf 9008.JPG
Tomate_Mildiou_tardif,train,01741_e7619088-871f-422e-a6e8-5c8a7da70b3e___GHLB2 Leaf 8825.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01741_e7619088-871f-422e-a6e8-5c8a7da70b3e___GHLB2 Leaf 8825.JPG
Tomate_Mildiou_tardif,train,00841_74219bb8-17cf-4bf5-9289-5a23151a317b___GHLB2 Leaf 8882.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00841_74219bb8-17cf-4bf5-9289-5a23151a317b___GHLB2 Leaf 8882.JPG
Tomate_Mildiou_tardif,train,00108_0b3c7107-cef9-455e-8fa0-30039b9fc206___RS_Late.B 5038.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00108_0b3c7107-cef9-455e-8fa0-30039b9fc206___RS_Late.B 5038.JPG
Tomate_Mildiou_tardif,train,01295_ad58f6d7-db62-4701-a734-85c0d0fd0007___GHLB2 Leaf 8548.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01295_ad58f6d7-db62-4701-a734-85c0d0fd0007___GHLB2 Leaf 8548.JPG
Tomate_Mildiou_tardif,train,00898_7c367715-8147-42a2-803a-987828f88d76___GHLB2 Leaf 144.2.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00898_7c367715-8147-42a2-803a-987828f88d76___GHLB2 Leaf 144.2.JPG
Tomate_Mildiou_tardif,train,01194_a07a8ed5-dbed-4299-96ef-18bc1ffcab3b___GHLB2 Leaf 68.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01194_a07a8ed5-dbed-4299-96ef-18bc1ffcab3b___GHLB2 Leaf 68.JPG
Tomate_Mildiou_tardif,train,00125_0da23640-656e-4f03-be14-4b4b36811861___GHLB2 Leaf 9072.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00125_0da23640-656e-4f03-be14-4b4b36811861___GHLB2 Leaf 9072.JPG
Tomate_Mildiou_tardif,train,00918_7e92fb02-314e-4cad-a30d-e478b216bce4___RS_Late.B 6890.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00918_7e92fb02-314e-4cad-a30d-e478b216bce4___RS_Late.B 6890.JPG
Tomate_Mildiou_tardif,train,00756_65c6537e-336c-4b5c-b525-bb421800b971___RS_Late.B 5568.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00756_65c6537e-336c-4b5c-b525-bb421800b971___RS_Late.B 5568.JPG
Tomate_Mildiou_tardif,train,01586_d4ac342b-52cf-490f-808f-410d101fcd4b___RS_Late.B 5483.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01586_d4ac342b-52cf-490f-808f-410d101fcd4b___RS_Late.B 5483.JPG
Tomate_Mildiou_tardif,train,00062_06f654df-cf43-4fd6-b30f-78425136bc35___GHLB2 Leaf 86.2.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00062_06f654df-cf43-4fd6-b30f-78425136bc35___GHLB2 Leaf 86.2.JPG
Tomate_Mildiou_tardif,train,00876_7868d41c-77db-4a0e-90e3-b4a90a17bfdc___RS_Late.B 5401.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00876_7868d41c-77db-4a0e-90e3-b4a90a17bfdc___RS_Late.B 5401.JPG
Tomate_Mildiou_tardif,train,00377_2f433332-c89a-482b-993b-37a3a10096e0___GHLB2 Leaf 8616.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00377_2f433332-c89a-482b-993b-37a3a10096e0___GHLB2 Leaf 8616.JPG
Tomate_Mildiou_tardif,train,00856_7609a2a4-654e-4dad-b3e6-1cb4aab89420___RS_Late.B 5633.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00856_7609a2a4-654e-4dad-b3e6-1cb4aab89420___RS_Late.B 5633.JPG
Tomate_Mildiou_tardif,train,00372_2e8f61d8-0d5d-46e3-a597-ede96855a4fe___RS_Late.B 5352.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00372_2e8f61d8-0d5d-46e3-a597-ede96855a4fe___RS_Late.B 5352.JPG
Tomate_Mildiou_tardif,train,00241_1cb5d336-3649-49bf-aa9a-72950067b8b0___GHLB_PS Leaf 12 Day 9.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00241_1cb5d336-3649-49bf-aa9a-72950067b8b0___GHLB_PS Leaf 12 Day 9.jpg
Tomate_Mildiou_tardif,train,01593_d5b8a6e0-d0f6-4271-9d20-2e2d98834b8e___RS_Late.B 4952.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01593_d5b8a6e0-d0f6-4271-9d20-2e2d98834b8e___RS_Late.B 4952.JPG
Tomate_Mildiou_tardif,train,00672_5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00672_5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461.JPG
Tomate_Mildiou_tardif,train,01348_b62c8328-7089-4b43-b77e-20511356d04b___RS_Late.B 5490.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01348_b62c8328-7089-4b43-b77e-20511356d04b___RS_Late.B 5490.JPG
Tomate_Mildiou_tardif,train,01019_8b37de5f-4c98-4880-b1a8-a921178959a9___RS_Late.B 6248.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01019_8b37de5f-4c98-4880-b1a8-a921178959a9___RS_Late.B 6248.JPG
Tomate_Mildiou_tardif,train,01024_8c36f3d7-3aee-4341-8319-449e3f5e6f79___RS_Late.B 5596.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01024_8c36f3d7-3aee-4341-8319-449e3f5e6f79___RS_Late.B 5596.JPG
Tomate_Mildiou_tardif,train,00286_231e8502-72a3-4717-9ab7-919d02f6be1b___GHLB_PS Leaf 27.4 Day 13.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00286_231e8502-72a3-4717-9ab7-919d02f6be1b___GHLB_PS Leaf 27.4 Day 13.jpg
Tomate_Mildiou_tardif,train,01193_a06d18d4-0c8d-4ebc-ba9b-19f004a67eea___GHLB2ES Leaf 63.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01193_a06d18d4-0c8d-4ebc-ba9b-19f004a67eea___GHLB2ES Leaf 63.JPG
Tomate_Mildiou_tardif,train,00744_647fc3ec-00a2-4f1a-ad81-a5ed6ac25420___GHLB2 Leaf 8957.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00744_647fc3ec-00a2-4f1a-ad81-a5ed6ac25420___GHLB2 Leaf 8957.JPG
Tomate_Mildiou_tardif,train,01088_933211e0-2013-485a-8a05-25f4dc78c41c___RS_Late.B 6281.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01088_933211e0-2013-485a-8a05-25f4dc78c41c___RS_Late.B 6281.JPG
Tomate_Mildiou_tardif,train,00755_659fd21c-cac6-4126-972d-f6f7b28f25e2___GHLB2 Leaf 9068.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00755_659fd21c-cac6-4126-972d-f6f7b28f25e2___GHLB2 Leaf 9068.JPG
Tomate_Mildiou_tardif,train,00701_5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00701_5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg
Tomate_Mildiou_tardif,train,01810_f0f8cbf1-f7d3-47e1-8a7c-87df9b65beb2___GHLB2 Leaf 125.1.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01810_f0f8cbf1-f7d3-47e1-8a7c-87df9b65beb2___GHLB2 Leaf 125.1.JPG
Tomate_Mildiou_tardif,train,01767_eab0e4c2-79de-42ef-b9fd-19b4cb03d0e9___RS_Late.B 6979.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01767_eab0e4c2-79de-42ef-b9fd-19b4cb03d0e9___RS_Late.B 6979.JPG
Tomate_Mildiou_tardif,train,01249_a710379a-3b85-435c-8b46-7a177b42ff52___GHLB2 Leaf 8906.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01249_a710379a-3b85-435c-8b46-7a177b42ff52___GHLB2 Leaf 8906.JPG
Tomate_Mildiou_tardif,train,01034_8d786c11-5426-4af6-96a0-0c0d9ec804d7___RS_Late.B 5009.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01034_8d786c11-5426-4af6-96a0-0c0d9ec804d7___RS_Late.B 5009.JPG
Tomate_Mildiou_tardif,train,01625_d87455f4-a924-426a-8c62-b9870b8a6d34___RS_Late.B 6024.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01625_d87455f4-a924-426a-8c62-b9870b8a6d34___RS_Late.B 6024.JPG
Tomate_Mildiou_tardif,train,01386_bb2fca37-44c5-400e-b81e-b402549d45c1___GHLB_PS Leaf 43.3 Day 18.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01386_bb2fca37-44c5-400e-b81e-b402549d45c1___GHLB_PS Leaf 43.3 Day 18.jpg
Tomate_Mildiou_tardif,train,01840_f4c2eabd-d29b-44ac-bda7-46d4b07fe799___RS_Late.B 4852.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01840_f4c2eabd-d29b-44ac-bda7-46d4b07fe799___RS_Late.B 4852.JPG
Tomate_Mildiou_tardif,train,00822_71dc2643-35ec-4660-99ba-e2dbb3b82229___GHLB2 Leaf 8983.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00822_71dc2643-35ec-4660-99ba-e2dbb3b82229___GHLB2 Leaf 8983.JPG
Tomate_Mildiou_tardif,train,01512_cbad7bd4-3406-415b-b82c-bf4f995e8eec___GHLB2 Leaf 115.2.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01512_cbad7bd4-3406-415b-b82c-bf4f995e8eec___GHLB2 Leaf 115.2.JPG
Tomate_Mildiou_tardif,train,00890_7a711eda-02e6-49fa-9d2c-8463330fa797___RS_Late.B 5045.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00890_7a711eda-02e6-49fa-9d2c-8463330fa797___RS_Late.B 5045.JPG
Tomate_Mildiou_tardif,train,00038_0406a9d1-1b4e-42e2-814b-e03e525a51b2___RS_Late.B 5224.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\00038_0406a9d1-1b4e-42e2-814b-e03e525a51b2___RS_Late.B 5224.JPG
Tomate_Mildiou_tardif,train,01769_eb5ce385-86d7-439c-b3e4-ca375a739afa___GHLB2 Leaf 8603.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01769_eb5ce385-86d7-439c-b3e4-ca375a739afa___GHLB2 Leaf 8603.JPG
Tomate_Mildiou_tardif,train,01327_b2ecc0ad-1b95-4555-8c8e-ac38f0944c5f___RS_Late.B 4871.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01327_b2ecc0ad-1b95-4555-8c8e-ac38f0944c5f___RS_Late.B 4871.JPG
Tomate_Mildiou_tardif,train,01537_ce3f895d-e031-4ed9-ac40-7f6550894bff___GHLB_PS Leaf 52.1 Day 18.jpg,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Mildiou_tardif\01537_ce3f895d-e031-4ed9-ac40-7f6550894bff___GHLB_PS Leaf 52.1 Day 18.jpg
